terms_to_comp_elapsed,majors,num_coop_terms,comp_gpa,comp_acad_yr,basis_of_admission,avg_units_per_term
17,Buisiness and Computing Science Joint Major,1,2,2015/16,Post-Secondary,9.926293823490465
16,Computing Science and Mathematics Joint Major,3,2.164770908867549,2015/16,Secondary,10.439436156781404
17,Computing Science and Mathematics Joint Major,4,4.276602417273731,2007/08,Other,10.907485591061942
16,Computing Science and Mathematics Joint Major,0,2.451103184114263,2018/19,Post-Secondary,13.03073401526278
16,Computing Science and Mathematics Joint Major,3,2.0886069080894365,2010/11,Other,9.585061516851622
15,Buisiness and Computing Science Joint Major,1,2.083887677486075,2018/19,Secondary,11.408257579422173
16,Computing Science Major,0,3.3165368663313526,2016/17,Post-Secondary,10.16282809975439
14,Computing Science Major,1,4.33,2011/12,Secondary,11.033928764661413
17,Software Engineering Major,1,2,2008/09,Post-Secondary,11.684358271736581
18,Software Engineering Major,0,2.0720592659503416,2010/11,Post-Secondary,10.60877304097667
15,Buisiness and Computing Science Joint Major,1,2.7587991315107656,2010/11,Other,10.274207915317891
14,Software Engineering Major,1,2.658956007677329,2008/09,Secondary,9.778574276469428
17,Buisiness and Computing Science Joint Major,3,2.3509256828914107,2016/17,Secondary,10.265755879087692
16,Computing Science and Mathematics Joint Major,4,2.949989314848545,2009/10,Post-Secondary,10.589660398859445
16,Buisiness and Computing Science Joint Major,3,2.6280705105446005,2005/06,Post-Secondary,11.291824456596203
17,Software Engineering Major,4,2.5232740599150856,2018/19,Post-Secondary,11.546035161181337
17,Computing Science and Mathematics Joint Major,3,3.4850747874364965,2011/12,Post-Secondary,11.29819237689434
16,Buisiness and Computing Science Joint Major,0,2.312392214187669,2016/17,Other,9.030132111758528
16,Computing Science Major,4,3.6739309022332565,2011/12,Secondary,11.081095177351989
15,Software Engineering Major,1,3.4268606333756506,2007/08,Other,12.100698221597808
15,Buisiness and Computing Science Joint Major,4,2.5619271446013485,2018/19,Post-Secondary,9.471311921478192
18,Computing Science and Mathematics Joint Major,2,3.3948863699475975,2008/09,Other,10.332848179067788
17,Computing Science and Mathematics Joint Major,0,2,2007/08,Other,11.086560052387181
15,Buisiness and Computing Science Joint Major,0,2.8962034419646914,2010/11,Other,12.150846792403883
17,Computing Science and Mathematics Joint Major,4,2.7514232437464656,2004/05,Other,11.817054867417408
15,Computing Science and Mathematics Joint Major,2,2,2014/15,Post-Secondary,11.412500423769457
16,Computing Science Major,2,2.017123438190737,2018/19,Other,11.359341086492874
17,Computing Science and Mathematics Joint Major,2,2.9738534313470657,2009/10,Other,12.353522626550964
16,Computing Science Major,3,2.9887762921060923,2016/17,Secondary,10.737513093048811
15,Buisiness and Computing Science Joint Major,1,2.2714873436831278,2007/08,Other,12.980550565729935
16,Computing Science and Mathematics Joint Major,0,3.5376617707463955,2017/18,Other,11.622038762538562
16,Software Engineering Major,4,4.2860534520253095,2016/17,Post-Secondary,12.485557709344524
18,Computing Science Major,1,4.299098802099488,2005/06,Other,11.68720931496582
15,Software Engineering Major,1,2.2374232831214145,2016/17,Post-Secondary,9.857287438855957
17,Buisiness and Computing Science Joint Major,3,2.590017743373581,2017/18,Secondary,10.513591194314207
15,Computing Science and Mathematics Joint Major,2,3.834639770088471,2009/10,Secondary,10.070242944628474
16,Software Engineering Major,2,2.239200274735257,2016/17,Secondary,12.112145313468616
17,Computing Science and Mathematics Joint Major,1,3.3904338197705814,2008/09,Other,11.12720718244576
14,Computing Science Major,1,3.299552028796916,2006/07,Post-Secondary,12.546192420097395
17,Software Engineering Major,4,2.741056748369326,2009/10,Secondary,10.73708060716875
18,Buisiness and Computing Science Joint Major,2,3.061881419776364,2015/16,Post-Secondary,8.963593848725091
16,Computing Science Major,2,2,2016/17,Post-Secondary,12.236469664318589
16,Software Engineering Major,0,2.346825027887946,2017/18,Other,8.853101978422014
17,Software Engineering Major,4,2,2009/10,Secondary,11.878028269657568
17,Software Engineering Major,4,2.2755134139747044,2005/06,Secondary,12.880247241206595
16,Computing Science and Mathematics Joint Major,4,2.534711794898495,2007/08,Secondary,11.225847095197992
16,Software Engineering Major,3,3.1163901202031994,2010/11,Other,13.019852449705372
17,Buisiness and Computing Science Joint Major,4,2.367981942998272,2006/07,Other,9.462265851040648
15,Computing Science and Mathematics Joint Major,2,4.089794822687595,2016/17,Other,10.715807945134557
14,Buisiness and Computing Science Joint Major,0,3.512608356019755,2007/08,Secondary,10.521408302991262
16,Buisiness and Computing Science Joint Major,2,3.2276794204610155,2014/15,Other,12.304586437056393
17,Buisiness and Computing Science Joint Major,2,3.7033880037371305,2011/12,Other,10.502410699946044
17,Computing Science Major,4,3.237253953391744,2017/18,Secondary,11.615521370911186
16,Software Engineering Major,2,2.7325666372197768,2010/11,Secondary,9.94068186153837
16,Software Engineering Major,3,2,2011/12,Secondary,9.627013056147208
16,Computing Science and Mathematics Joint Major,0,3.0571137325503335,2004/05,Other,11.6859586210111
17,Buisiness and Computing Science Joint Major,0,3.7419642779823508,2009/10,Secondary,9.765122614999244
16,Computing Science and Mathematics Joint Major,4,2.875779069175153,2013/14,Other,8.848690597811663
17,Software Engineering Major,1,2.4261495488657587,2014/15,Secondary,9.846464081769593
17,Buisiness and Computing Science Joint Major,0,4.33,2013/14,Secondary,10.908671195070543
17,Computing Science and Mathematics Joint Major,1,3.7356085666352383,2009/10,Post-Secondary,9.615285761468275
16,Software Engineering Major,0,3.235285634702103,2010/11,Other,10.519807940630987
15,Software Engineering Major,0,2.871369917471325,2016/17,Secondary,11.19631070580885
16,Buisiness and Computing Science Joint Major,2,4.33,2004/05,Post-Secondary,12.278094600778392
16,Software Engineering Major,1,4.33,2014/15,Other,10.673158492180571
16,Computing Science and Mathematics Joint Major,4,2.7500285764586456,2017/18,Secondary,12.0965565843162
17,Buisiness and Computing Science Joint Major,2,3.3733543296587105,2011/12,Secondary,11.57432356739758
14,Computing Science and Mathematics Joint Major,1,3.1130418002272298,2004/05,Other,8.927737424530058
17,Computing Science Major,3,2,2007/08,Other,10.716796803025902
16,Computing Science Major,3,2.1371422723313778,2009/10,Secondary,11.994522638516809
15,Software Engineering Major,3,2,2011/12,Other,8.004655784244953
14,Buisiness and Computing Science Joint Major,0,3.9465630040625093,2008/09,Secondary,9.95458427018341
17,Computing Science and Mathematics Joint Major,1,2,2016/17,Post-Secondary,12.24876893972398
16,Computing Science Major,1,3.1386924337778987,2005/06,Other,12.056451960562582
16,Computing Science Major,0,4.308932083002487,2009/10,Other,12.293123438300563
16,Computing Science Major,1,3.05874218831959,2017/18,Post-Secondary,10.247483248905855
17,Buisiness and Computing Science Joint Major,0,3.1580479216295023,2005/06,Other,10.553302466335024
14,Computing Science Major,3,3.332281227622786,2006/07,Other,11.642948405001297
16,Computing Science and Mathematics Joint Major,2,3.06951413279792,2013/14,Other,10.699858467313646
16,Computing Science Major,1,3.892339518932147,2018/19,Other,11.791013504200915
15,Computing Science and Mathematics Joint Major,0,3.312725392706917,2011/12,Post-Secondary,9.918512680708758
15,Buisiness and Computing Science Joint Major,2,3.223988507015975,2014/15,Secondary,10.382938508243024
16,Buisiness and Computing Science Joint Major,3,2.690800413200395,2009/10,Post-Secondary,12.11327234298103
16,Computing Science and Mathematics Joint Major,2,4.33,2015/16,Post-Secondary,11.32636648828861
16,Buisiness and Computing Science Joint Major,1,4.33,2015/16,Post-Secondary,12.088252300766277
16,Software Engineering Major,1,3.266305585330075,2014/15,Secondary,11.338333487644007
16,Computing Science Major,0,2.7503764769921752,2007/08,Other,11.543519393220237
17,Buisiness and Computing Science Joint Major,4,2.569122860540855,2004/05,Other,11.078497077159597
15,Software Engineering Major,4,3.006449965413917,2011/12,Post-Secondary,10.231030923168234
16,Computing Science and Mathematics Joint Major,4,4.33,2015/16,Secondary,10.09200523820199
14,Software Engineering Major,3,3.6096008737072274,2007/08,Post-Secondary,10.658751445147974
16,Software Engineering Major,4,2,2005/06,Post-Secondary,11.45131788284109
19,Computing Science Major,1,3.559997127892626,2014/15,Other,11.158728627681493
15,Buisiness and Computing Science Joint Major,2,2,2006/07,Other,9.89189134154631
18,Computing Science and Mathematics Joint Major,3,2,2013/14,Other,10.003139492399264
17,Software Engineering Major,1,2.595137775087144,2018/19,Secondary,9.588002538686823
16,Computing Science Major,1,3.003012379550565,2017/18,Other,10.86757044516973
16,Buisiness and Computing Science Joint Major,1,3.099091334757204,2018/19,Other,9.581815017393044
17,Buisiness and Computing Science Joint Major,2,4.147328749069105,2004/05,Post-Secondary,10.543879271338428
18,Computing Science and Mathematics Joint Major,2,2.1043709565582684,2009/10,Secondary,9.685871985998062
16,Buisiness and Computing Science Joint Major,3,2.1872525481035443,2007/08,Post-Secondary,9.167021445589985
17,Buisiness and Computing Science Joint Major,0,4.33,2013/14,Secondary,10.714993654114098
15,Computing Science Major,1,2.9949337489035797,2011/12,Post-Secondary,11.462478464171308
15,Software Engineering Major,3,2.600469683888215,2016/17,Secondary,11.234916825558182
17,Computing Science Major,0,2.72873177543283,2009/10,Other,13.369541959294876
15,Software Engineering Major,1,2.0204312864631584,2018/19,Other,11.397116211003148
17,Computing Science Major,1,2.0108217057794566,2006/07,Post-Secondary,9.299056506434015
16,Buisiness and Computing Science Joint Major,4,2.309407384516974,2016/17,Other,11.292102989353179
16,Software Engineering Major,4,4.132161574092602,2008/09,Other,11.879185495146862
16,Buisiness and Computing Science Joint Major,2,2.4806848223497764,2007/08,Post-Secondary,10.459591971956758
15,Software Engineering Major,4,2.07662699204775,2005/06,Post-Secondary,11.521551824601696
14,Software Engineering Major,0,3.153150457601846,2016/17,Post-Secondary,9.953915218079581
17,Software Engineering Major,1,3.503497602115164,2009/10,Post-Secondary,13.317395695775089
16,Software Engineering Major,0,3.54094779772416,2014/15,Secondary,11.6339009651477
17,Software Engineering Major,1,2,2004/05,Secondary,9.683212012272971
15,Buisiness and Computing Science Joint Major,1,2.491609929017029,2008/09,Secondary,11.67471808265113
15,Computing Science Major,3,2,2014/15,Post-Secondary,11.11445610852191
15,Buisiness and Computing Science Joint Major,0,2.4705206995572127,2004/05,Other,11.010948295484969
16,Buisiness and Computing Science Joint Major,3,3.6488755709503415,2018/19,Post-Secondary,11.997378436260403
15,Computing Science and Mathematics Joint Major,3,2,2008/09,Post-Secondary,10.199932631196818
17,Computing Science Major,1,2.806136264971683,2011/12,Secondary,11.418844608839098
17,Buisiness and Computing Science Joint Major,4,4.33,2004/05,Post-Secondary,11.055173088532941
16,Buisiness and Computing Science Joint Major,2,2.2068882716160187,2013/14,Other,11.776909569447755
16,Software Engineering Major,0,3.235870158446083,2015/16,Post-Secondary,10.80839166732949
17,Software Engineering Major,4,4.3093200019386835,2017/18,Other,10.618723052426022
16,Buisiness and Computing Science Joint Major,3,3.8140621268652675,2008/09,Post-Secondary,12.451196727763303
16,Software Engineering Major,4,2,2004/05,Secondary,11.192991994193223
15,Buisiness and Computing Science Joint Major,3,4.33,2013/14,Other,9.315169411022143
15,Computing Science Major,0,3.6094519874815822,2004/05,Secondary,10.989278991816287
17,Computing Science Major,3,2.851167244682609,2018/19,Other,11.17446471878396
17,Buisiness and Computing Science Joint Major,0,4.006018755117545,2017/18,Secondary,10.448295891030796
17,Buisiness and Computing Science Joint Major,2,2,2008/09,Post-Secondary,9.67807148637179
15,Buisiness and Computing Science Joint Major,1,2,2007/08,Secondary,11.321754884111305
16,Software Engineering Major,4,2,2009/10,Secondary,9.145658304157019
17,Software Engineering Major,0,4.33,2015/16,Other,9.255763750877442
16,Software Engineering Major,3,2,2009/10,Other,10.910275535819375
15,Computing Science and Mathematics Joint Major,3,2,2005/06,Other,10.087492271728044
16,Buisiness and Computing Science Joint Major,2,2.4543186793172547,2009/10,Secondary,11.886263328722627
14,Computing Science and Mathematics Joint Major,2,2.8682089216486277,2017/18,Post-Secondary,10.951054860359726
18,Software Engineering Major,0,4.1515143316255285,2008/09,Other,10.980150985637781
17,Computing Science Major,1,3.229477853985856,2015/16,Secondary,10.763266994668246
13,Computing Science Major,1,2,2011/12,Secondary,10.859936959771936
17,Buisiness and Computing Science Joint Major,4,3.6765634722469205,2008/09,Other,11.756499924215241
16,Computing Science and Mathematics Joint Major,2,2.0288811322980793,2015/16,Post-Secondary,12.167313116002724
17,Computing Science and Mathematics Joint Major,0,2.763532025390543,2009/10,Post-Secondary,10.588291322354399
16,Computing Science and Mathematics Joint Major,2,4.141267940728158,2011/12,Secondary,10.040125239118092
15,Computing Science Major,4,3.5758048868998316,2004/05,Other,11.546624828428028
15,Software Engineering Major,1,3.7092591262557084,2017/18,Other,10.26908409124033
17,Computing Science Major,1,4.33,2016/17,Secondary,10.16230313373063
17,Software Engineering Major,1,2.972023304047843,2007/08,Secondary,10.115146141294712
15,Software Engineering Major,2,2.0375290561055346,2010/11,Post-Secondary,10.279041726986321
15,Buisiness and Computing Science Joint Major,3,3.1400138049586857,2004/05,Other,10.737128651505126
17,Buisiness and Computing Science Joint Major,1,2,2013/14,Other,10.257024924560236
15,Computing Science Major,3,3.107541158208542,2014/15,Post-Secondary,12.4284642393593
15,Software Engineering Major,2,2.987801206308223,2004/05,Other,9.851173720342917
15,Computing Science and Mathematics Joint Major,0,2,2010/11,Post-Secondary,10.043343282311149
17,Computing Science Major,1,3.350707515334681,2010/11,Other,10.75999839657946
15,Buisiness and Computing Science Joint Major,3,3.867317353803799,2009/10,Secondary,11.16118324336654
17,Software Engineering Major,3,3.231100480796595,2009/10,Other,11.602236466941228
